Question,Tag
Increasing Order Search Tree,depth-first-search
Minimize Malware Spread,depth-first-search
Minimize Malware Spread II,depth-first-search
Shortest Bridge,depth-first-search
Range Sum of BST,depth-first-search
Most Stones Removed with Same Row or Column,depth-first-search
Flip Equivalent Binary Trees,depth-first-search
Regions Cut By Slashes,depth-first-search
Univalued Binary Tree,depth-first-search
Binary Tree Cameras,depth-first-search
Flip Binary Tree To Match Preorder Traversal,depth-first-search
Distribute Coins in Binary Tree,depth-first-search
Vertical Order Traversal of a Binary Tree,depth-first-search
Smallest String Starting From Leaf,depth-first-search
Cousins in Binary Tree,depth-first-search
Number of Enclaves,depth-first-search
Sum of Root To Leaf Binary Numbers,depth-first-search
Maximum Difference Between Node and Ancestor,depth-first-search
Recover a Tree From Preorder Traversal,depth-first-search
Coloring A Border,depth-first-search
Escape a Large Maze,depth-first-search
Binary Search Tree to Greater Sum Tree,depth-first-search
Flower Planting With No Adjacent,depth-first-search
All Paths from Source Lead to Destination,depth-first-search
Insufficient Nodes in Root to Leaf Paths,depth-first-search
Path With Maximum Minimum Value,depth-first-search
Delete Nodes And Return Forest,depth-first-search
Maximum Average Subtree,depth-first-search
Lowest Common Ancestor of Deepest Leaves,depth-first-search
Binary Tree Coloring Game,depth-first-search
Maximum Level Sum of a Binary Tree,depth-first-search
Critical Connections in a Network,depth-first-search
Smallest String With Swaps,depth-first-search
Sort Items by Groups Respecting Dependencies,depth-first-search
Two Sum BSTs,depth-first-search
Web Crawler,depth-first-search
Web Crawler Multithreaded,depth-first-search
Tree Diameter,depth-first-search
Number of Closed Islands,depth-first-search
Smallest Common Region,depth-first-search
Find Elements in a Contaminated Binary Tree,depth-first-search
Count Servers that Communicate,depth-first-search
Delete Tree Nodes,depth-first-search
Deepest Leaves Sum,depth-first-search
All Elements in Two Binary Search Trees,depth-first-search
Jump Game III,depth-first-search
Sum of Nodes with Even-Valued Grandparent,depth-first-search
Number of Operations to Make Network Connected,depth-first-search
Delete Leaves With a Given Value,depth-first-search
Maximum Product of Splitted Binary Tree,depth-first-search
Validate Binary Tree Nodes,depth-first-search
Linked List in Binary Tree,depth-first-search
Longest ZigZag Path in a Binary Tree,depth-first-search
Maximum Sum BST in Binary Tree,depth-first-search
Time Needed to Inform All Employees,depth-first-search
Frog Position After T Seconds,depth-first-search
Find a Corresponding Node of a Binary Tree in a Clone of That Tree,depth-first-search
Balance a Binary Search Tree,depth-first-search
Check if There is a Valid Path in a Grid,depth-first-search
Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,depth-first-search
Minimum Time to Collect All Apples in a Tree,depth-first-search
Count Good Nodes in Binary Tree,depth-first-search
Pseudo-Palindromic Paths in a Binary Tree,depth-first-search
Course Schedule IV,depth-first-search
Reorder Routes to Make All Paths Lead to the City Zero,depth-first-search
Find All The Lonely Nodes,depth-first-search
Kth Ancestor of a Tree Node,depth-first-search
Clone Binary Tree With Random Pointer,depth-first-search
Clone N-ary Tree,depth-first-search
Find Root of N-Ary Tree,depth-first-search
Move Sub-Tree of N-Ary Tree,depth-first-search
Number of Nodes in the Sub-Tree With the Same Label,depth-first-search
Diameter of N-Ary Tree,depth-first-search
Number of Good Leaf Nodes Pairs,depth-first-search
Detect Cycles in 2D Grid,depth-first-search
Minimum Number of Days to Disconnect Island,depth-first-search
Throne Inheritance,depth-first-search
Check If Two Expression Trees are Equivalent,depth-first-search
Path With Minimum Effort,depth-first-search
Lowest Common Ancestor of a Binary Tree II,depth-first-search
Correct a Binary Tree,depth-first-search
Change the Root of a Binary Tree,depth-first-search
Lowest Common Ancestor of a Binary Tree IV,depth-first-search
Where Will the Ball Fall,depth-first-search
Minimize Hamming Distance After Swap Operations,depth-first-search
Find Distance in a Binary Tree,depth-first-search
Tree of Coprimes,depth-first-search
Shortest Path in a Hidden Grid,depth-first-search
Minimum Path Cost in a Hidden Grid,depth-first-search
Longest Word With All Prefixes,depth-first-search
Count Sub Islands,depth-first-search
Merge BSTs to Create Single BST,depth-first-search
Last Day Where You Can Still Cross,depth-first-search
Find if Path Exists in Graph,depth-first-search
Count Nodes Equal to Sum of Descendants,depth-first-search
Find All Groups of Farmland,depth-first-search
Operations on Tree,depth-first-search
Smallest Missing Genetic Value in Each Subtree,depth-first-search
Count Nodes With the Highest Score,depth-first-search
Find All People With Secret,depth-first-search
Step-By-Step Directions From a Binary Tree Node to Another,depth-first-search
Valid Arrangement of Pairs,depth-first-search
Detonate the Maximum Bombs,depth-first-search
Maximum Employees to Be Invited to a Meeting,depth-first-search
All Ancestors of a Node in a Directed Acyclic Graph,depth-first-search
Create Binary Tree From Descriptions,depth-first-search
Distance to a Cycle in Undirected Graph,depth-first-search
Longest Path With Different Adjacent Characters,depth-first-search
Count Nodes Equal to Average of Subtree,depth-first-search
Closest Node to Path in Tree,depth-first-search
Check for Contradictions in Equations,depth-first-search
Minimum Flips in Binary Tree to Get Result,depth-first-search
Count Unreachable Pairs of Nodes in an Undirected Graph,depth-first-search
Minimum Score After Removals on a Tree,depth-first-search
Number of Increasing Paths in a Grid,depth-first-search
Evaluate Boolean Binary Tree,depth-first-search
Find Closest Node to Given Two Nodes,depth-first-search
Longest Cycle in a Graph,depth-first-search
Reachable Nodes With Restrictions,depth-first-search
Choose Edges to Maximize Score in a Tree,depth-first-search
Amount of Time for Binary Tree to Be Infected,depth-first-search
Reverse Odd Levels of Binary Tree,depth-first-search
Create Components With Same Value,depth-first-search
Number of Nodes With Value One,depth-first-search
Height of Binary Tree After Subtree Removal Queries,depth-first-search
Most Profitable Path in a Tree,depth-first-search
Closest Nodes Queries in a Binary Search Tree,depth-first-search
Minimum Fuel Cost to Report to the Capital,depth-first-search
Maximum XOR of Two Non-Overlapping Subtrees,depth-first-search
Minimum Score of a Path Between Two Cities,depth-first-search
Difference Between Maximum and Minimum Price Sum,depth-first-search
Disconnect Path in a Binary Matrix by at Most One Flip,depth-first-search
Count Number of Possible Root Nodes,depth-first-search
Check Knight Tour Configuration,depth-first-search
Cousins in Binary Tree II,depth-first-search
Minimize the Total Price of the Trips,depth-first-search
Maximum Number of Fish in a Grid,depth-first-search
Count the Number of Complete Components,depth-first-search
Extract Kth Character From The Rope Tree,depth-first-search
is Array a Preorder of Some ‌Binary Tree,depth-first-search
Count Paths That Can Form a Palindrome in a Tree,depth-first-search
